"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url" 
"x470299753","x1394230272330059777",2021-05-17 09:56:15,"TheDailyPioneer","The #DelhiHighCourt said political leaders have no business to hoard stocks of #COVID19 medicines that are already in shortage and they are expected to surrender these drugs. #medicines 
https://t.co/8xbKI1koo2","Twitter Web App",210,,,,FALSE,FALSE,2,1,,,"DelhiHighCourt COVID19 medicines",,"dailypioneer.com/2021/top-stori<U+2026>","https://t.co/8xbKI1koo2","https://www.dailypioneer.com/2021/top-stories/political-leaders-have-no-business-to-hoard-stocks-of-covid-19-medicines--hc.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheDailyPioneer/status/1394230272330059777","The Pioneer","","Twitter account of India's leading independent right-thinking newspaper.","https://t.co/HZJocXGNYS",FALSE,26137,98,296,88065,119,2012-01-21 16:23:26,TRUE,"https://t.co/HZJocXGNYS","https://www.dailypioneer.com/",,"https://pbs.twimg.com/profile_banners/470299753/1617976715","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/907495854289805312/Cgzn3nmb_normal.jpg"
"x3006989562","x1394229569662590978",2021-05-17 09:53:27,"JantaKaReporter","In the backdrop of shortage of supply of #Covid19 medicines, the #DelhiHighCourt on Monday said politicians have no business to hoard stocks of Covid-19 medicines and they should surrender these drugs. (IANS)
#CoronavirusPandemic https://t.co/GWuqY7xNAR","Twitter Web App",229,,,,FALSE,FALSE,4,1,,,"Covid19 DelhiHighCourt CoronavirusPandemic",,,,,"http://pbs.twimg.com/media/E1lMUQuVcAE6G0J.png","https://t.co/GWuqY7xNAR","https://twitter.com/JantaKaReporter/status/1394229569662590978/photo/1","photo","http://pbs.twimg.com/media/E1lMUQuVcAE6G0J.png","https://t.co/GWuqY7xNAR","https://twitter.com/JantaKaReporter/status/1394229569662590978/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JantaKaReporter/status/1394229569662590978","Janta Ka Reporter","","Leading the media revolution in India! Send your write ups to ireport@jantakareporter.com","https://t.co/IOBhEakXFr",FALSE,167871,279,293,102486,977,2015-02-01 17:34:18,TRUE,"https://t.co/IOBhEakXFr","http://www.jantakareporter.com/",,"https://pbs.twimg.com/profile_banners/3006989562/1539809932","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/713727955185303552/8dJrGn42_normal.jpg"
"x1373988151631429636","x1394226879947808771",2021-05-17 09:42:46,"BasumatariDeben","Gautam Gambhir on sticky wicket after offering free Fabiflu amid shortage of Covid drugs

Gautam Gambhir on sticky wicket after offering free Fabiflu amid shortage of Covid drugs

https://t.co/6mH3au85jX","Twitter Web App",203,,,,FALSE,FALSE,0,0,,,,,"indiatoday.in/cities/delhi/s<U+2026>","https://t.co/6mH3au85jX","https://www.indiatoday.in/cities/delhi/story/gautam-gambhir-free-fabiflu-covid-medicine-shortage-1793730-2021-04-22?utm_source=rss",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BasumatariDeben/status/1394226879947808771","Deben Basumatari","","boss lady",,FALSE,0,56,0,26,0,2021-03-22 13:22:01,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1373988798112145408/djE73pJj_normal.jpg"
"x1301823442803539969","x1394220369007955971",2021-05-17 09:16:53,"justnowofficial","NEW DELHI: The Delhi High Court on Monday said political leaders have no business to hoard stocks of COVID-19 medicines that are already in shortage and they are expected to surrender these drugs. https://t.co/gcspgMkloA","Twitter Web App",196,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/E1lEB02VcAIeNpv.jpg","https://t.co/gcspgMkloA","https://twitter.com/justnowofficial/status/1394220369007955971/photo/1","photo","http://pbs.twimg.com/media/E1lEB02VcAIeNpv.jpg","https://t.co/gcspgMkloA","https://twitter.com/justnowofficial/status/1394220369007955971/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/justnowofficial/status/1394220369007955971","Just Now","udhampur, j&k","We provide you with the latest breaking news and videos straight from the entertainment industry.","https://t.co/1NI43DRmgV",FALSE,198,609,0,6503,194,2020-09-04 10:04:53,FALSE,"https://t.co/1NI43DRmgV","http://www.justnowinfo.com",,"https://pbs.twimg.com/profile_banners/1301823442803539969/1613129509",,"http://pbs.twimg.com/profile_images/1301824275175731200/WSh8jBFT_normal.jpg"
"x1301823442803539969","x1394195087672832003",2021-05-17 07:36:26,"justnowofficial","NEW DELHI: The Delhi High Court on Monday said political leaders have no business to hoard stocks of COVID-19 medicines that are already in shortage and they are expected to surrender these drugs. https://t.co/DNGSVG7biQ","Twitter Web App",196,,,,FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/E1ktCL4VoAMiiS9.jpg","https://t.co/DNGSVG7biQ","https://twitter.com/justnowofficial/status/1394195087672832003/photo/1","photo","http://pbs.twimg.com/media/E1ktCL4VoAMiiS9.jpg","https://t.co/DNGSVG7biQ","https://twitter.com/justnowofficial/status/1394195087672832003/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/justnowofficial/status/1394195087672832003","Just Now","udhampur, j&k","We provide you with the latest breaking news and videos straight from the entertainment industry.","https://t.co/1NI43DRmgV",FALSE,198,609,0,6503,194,2020-09-04 10:04:53,FALSE,"https://t.co/1NI43DRmgV","http://www.justnowinfo.com",,"https://pbs.twimg.com/profile_banners/1301823442803539969/1613129509",,"http://pbs.twimg.com/profile_images/1301824275175731200/WSh8jBFT_normal.jpg"
"x989136978380804097","x1394216735629221888",2021-05-17 09:02:27,"YTHISNEWS","In the backdrop of the #shortage of supply of #Covid_19medicines, the #DelhiHighCourt on Monday said #politicians have #nobusiness hoarding stocks of #Covid_19medicines and they should surrender these drugs.
#DelhiCovid  #COVID19  #Covid_19medicines

https://t.co/Bbay3E163K","Twitter Web App",274,,,,FALSE,FALSE,0,0,,,"shortage Covid_19medicines DelhiHighCourt politicians nobusiness Covid_19medicines DelhiCovid COVID19 Covid_19medicines",,"ythisnews.com/politicians-ha<U+2026>","https://t.co/Bbay3E163K","https://ythisnews.com/politicians-have-no-business-to-hoard-covid-medicines-delhi-hc/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/YTHISNEWS/status/1394216735629221888","Y This News","Hyderabad, India","India's first digital media platform to consume, share and discover content on the go, in Roman Urdu, Urdu and English.","https://t.co/aq63GOnMiL",FALSE,244,33,2,29237,6,2018-04-25 13:40:07,FALSE,"https://t.co/aq63GOnMiL","http://ythisnews.com",,"https://pbs.twimg.com/profile_banners/989136978380804097/1574500367","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1198168115286138881/nxI2pcbe_normal.jpg"
"x141584822","x1394216321005416450",2021-05-17 09:00:48,"ians_india","In the backdrop of shortage of supply of #Covid19 medicines, the #DelhiHighCourt on Monday said politicians have no business to hoard stocks of Covid-19 medicines and they should surrender these drugs. https://t.co/WdYrsMUd2B","Twitter Web App",201,,,,FALSE,FALSE,53,18,,,"Covid19 DelhiHighCourt",,,,,"http://pbs.twimg.com/media/E1k_qH0UYAU5AJ4.jpg","https://t.co/WdYrsMUd2B","https://twitter.com/ians_india/status/1394216321005416450/photo/1","photo","http://pbs.twimg.com/media/E1k_qH0UYAU5AJ4.jpg","https://t.co/WdYrsMUd2B","https://twitter.com/ians_india/status/1394216321005416450/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ians_india/status/1394216321005416450","IANS Tweets","New Delhi","India's largest independent News Agency","https://t.co/s3K3RGtuKb",FALSE,64759,45,556,270988,138,2010-05-08 13:21:45,TRUE,"https://t.co/s3K3RGtuKb","http://ians.in",,"https://pbs.twimg.com/profile_banners/141584822/1617636271","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1253350197876396032/xOBFeu-C_normal.jpg"
"x3298152724","x1393516905307152388",2021-05-15 10:41:35,"jamalna82341410","Moreover non availability of antifungal drugs like liposomal #AmphotericinB, #posaconazole are making situations worst for patients suffering from mucormycosis.
Govt. shall take immediate notice of this shortage to save lives as disease is fatal!
@PMOIndia @OfficeofUT","Twitter for Android",268,"x1393516902517854209","x3298152724","jamalna82341410",FALSE,FALSE,1,0,,,"AmphotericinB posaconazole",,,,,,,,,,,,,"x471741741 x1144169755672113155","PMOIndia OfficeofUT","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamalna82341410/status/1393516905307152388","Jamal Nasir","Maharashtra, India","Self employed, pharma marketer,ambitious, innovative,straight..",,FALSE,307,292,3,6128,5748,2015-05-25 17:06:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/3298152724/1492878718","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1330103183130185728/jHbQeJt8_normal.jpg"
"x3298152724","x1394215928561164291",2021-05-17 08:59:15,"jamalna82341410","#mucormycosis update
As per talks with #nashik drug inspector Mr Brahmankar when I enquired about #AmphotericinB injection shortage, he answered that govt has purchased around 25,000 vials soon it will be available at govt hospitals.
If govt has purchased it in bulk what abt 1/1","Twitter for Android",279,,,,FALSE,FALSE,1,1,,,"mucormycosis nashik AmphotericinB",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamalna82341410/status/1394215928561164291","Jamal Nasir","Maharashtra, India","Self employed, pharma marketer,ambitious, innovative,straight..",,FALSE,307,292,3,6128,5748,2015-05-25 17:06:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/3298152724/1492878718","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1330103183130185728/jHbQeJt8_normal.jpg"
"x3298152724","x1394215930742247425",2021-05-17 08:59:15,"jamalna82341410","1/2 private hospitals patients dying due to shortage of #AmphotericinB injections?
When drug companies will make it available in market?
Waiting for govt side notifications for dispensing the same.
@MaheshZagade07 @spkalantri @d_s_thakur @Teensthack @MoHFW_INDIA @DrShingnespeaks","Twitter for Android",279,"x1394215928561164291","x3298152724","jamalna82341410",FALSE,FALSE,2,0,,,"AmphotericinB",,,,,,,,,,,,,"x865390216634355712 x44807755 x1173286656 x2215812403 x2596143056 x881877680970510336","MaheshZagade07 spkalantri d_s_thakur Teensthack MoHFW_INDIA DrShingnespeaks","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jamalna82341410/status/1394215930742247425","Jamal Nasir","Maharashtra, India","Self employed, pharma marketer,ambitious, innovative,straight..",,FALSE,307,292,3,6128,5748,2015-05-25 17:06:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/3298152724/1492878718","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1330103183130185728/jHbQeJt8_normal.jpg"
"x92731878","x1394215761091104772",2021-05-17 08:58:35,"CapitalFMKenya","Nyeri Senator Ephraim Maina has called on an anti-graft probe on county officials while decrying a rising number of deaths triggered by an acute shortage of drugs in county-run hospitals. https://t.co/z2Z0AFMwcU","Twitter for iPhone",211,,,,FALSE,FALSE,3,0,,,,,"capitalfm.co.ke/news/?p=626461","https://t.co/z2Z0AFMwcU","https://www.capitalfm.co.ke/news/?p=626461",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01e215db7136a37e.json","Nairobi","Nairobi, Kenya","city","Kenya","KE","NA NA","NA NA","36.6645733 37.0626672 37.0626672 36.6645733 -1.3890532 -1.3890532 -1.1606735 -1.1606735","https://twitter.com/CapitalFMKenya/status/1394215761091104772","Capital FM Kenya","Nairobi, Kenya","The best mix of music/ news/ sports/ lifestyle.","https://t.co/qBnbRv7uYS",FALSE,1547237,489,1251,447662,2565,2009-11-26 10:59:27,TRUE,"https://t.co/qBnbRv7uYS","http://www.capitalfm.co.ke",,"https://pbs.twimg.com/profile_banners/92731878/1613392865","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/676355059429412864/OTX1jD1A_normal.jpg"
"x2981896706","x1394206647560531971",2021-05-17 08:22:22,"DevenderYadav_","Delhi High Court questioning Gautam Gambhir on how he procured large quantities of medical drugs during a shortage

#DelhiHighCourt @GautamGambhir #gautamgambhir #COVID19India https://t.co/CVRTIE8dbS","Twitter for Android",199,,,,FALSE,FALSE,5,4,,,"DelhiHighCourt gautamgambhir COVID19India",,,,,"http://pbs.twimg.com/media/E1kerbSUYAUWTNw.jpg","https://t.co/CVRTIE8dbS","https://twitter.com/barandbench/status/1394179623722749954/photo/1","photo","http://pbs.twimg.com/media/E1kerbSUYAUWTNw.jpg","https://t.co/CVRTIE8dbS","https://twitter.com/barandbench/status/1394179623722749954/photo/1",,"x99448420","GautamGambhir","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DevenderYadav_/status/1394206647560531971","Devender Yadav (Dev)","Jaipur, India","<U+091C><U+092F> <U+091C><U+0935><U+093E><U+0928> <U+091C><U+092F> <U+0915><U+093F><U+0938><U+093E><U+0928>||

<U+0939><U+0930> <U+092C><U+0926><U+0932><U+093E><U+0935> <U+0915><U+0940> <U+0936><U+0941><U+0930><U+0941><U+0935><U+093E><U+0924> <U+0916><U+0941><U+0926> <U+0938><U+0947> <U+0939><U+094B><U+0924><U+0940> <U+0939><U+0948><U+0964> ||


Member,National Social Media Team,AAP||",,FALSE,23752,5724,43,116633,14516,2015-01-14 06:53:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/2981896706/1619630092","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1393632061299191813/6GKpP7JI_normal.jpg"
"x2981896706","x1394213549350608899",2021-05-17 08:49:48,"DevenderYadav_","@GautamGambhir Delhi High Court questioning Gautam Gambhir on how he procured large quantities of medical drugs during a shortage

#DelhiHighCourt @GautamGambhir #gautamgambhir #COVID19India https://t.co/CVRTIE8dbS","Twitter for Android",199,"x1394203971074412544","x99448420","GautamGambhir",FALSE,FALSE,8,3,,,"DelhiHighCourt gautamgambhir COVID19India",,,,,"http://pbs.twimg.com/media/E1kerbSUYAUWTNw.jpg","https://t.co/CVRTIE8dbS","https://twitter.com/barandbench/status/1394179623722749954/photo/1","photo","http://pbs.twimg.com/media/E1kerbSUYAUWTNw.jpg","https://t.co/CVRTIE8dbS","https://twitter.com/barandbench/status/1394179623722749954/photo/1",,"x99448420 x99448420","GautamGambhir GautamGambhir","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DevenderYadav_/status/1394213549350608899","Devender Yadav (Dev)","Jaipur, India","<U+091C><U+092F> <U+091C><U+0935><U+093E><U+0928> <U+091C><U+092F> <U+0915><U+093F><U+0938><U+093E><U+0928>||

<U+0939><U+0930> <U+092C><U+0926><U+0932><U+093E><U+0935> <U+0915><U+0940> <U+0936><U+0941><U+0930><U+0941><U+0935><U+093E><U+0924> <U+0916><U+0941><U+0926> <U+0938><U+0947> <U+0939><U+094B><U+0924><U+0940> <U+0939><U+0948><U+0964> ||


Member,National Social Media Team,AAP||",,FALSE,23752,5724,43,116633,14516,2015-01-14 06:53:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/2981896706/1619630092","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1393632061299191813/6GKpP7JI_normal.jpg"
"x284920800","x1394213203270279168",2021-05-17 08:48:25,"news18dotcom","The Delhi HC said political leaders have no business to hoard stocks of COVID-19 medicines that are already in shortage and they are expected to surrender these drugs. 

https://t.co/iTlfJzJ5KJ","TweetDeck",193,,,,FALSE,FALSE,5,2,,,,,"news18.com/news/india/pol<U+2026>","https://t.co/iTlfJzJ5KJ","https://www.news18.com/news/india/political-leaders-have-no-business-to-hoard-stocks-of-covid-19-medicines-hc-3746030.html",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/news18dotcom/status/1394213203270279168","News18.com","India","More than just news, analysis & opinion. The digital platform of @CNNnews18

We're now on Telegram: https://t.co/4JMWUefhbD","https://t.co/0HnxPgwuLD",FALSE,152769,154,830,203166,57,2011-04-20 06:14:32,TRUE,"https://t.co/0HnxPgwuLD","https://www.news18.com",,"https://pbs.twimg.com/profile_banners/284920800/1616386350","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1162274270212308993/VISZ-o80_normal.jpg"
"x844598901344800769","x1394209667480309771",2021-05-17 08:34:22,"Radhiga_v","#Covid19
For the first time since the start of the second wave, the number of active cases in the country began inching down  a crucial development after the shortages of vital supplies such as medical oxygen, life-saving drugs, hospital beds and ambulance services.
via NaMo App https://t.co/NGPwxqSsPn","Twitter for Android",280,,,,FALSE,FALSE,1,0,,,"Covid19",,,,,"http://pbs.twimg.com/media/E1k6TZrUUAQ_gu9.jpg","https://t.co/NGPwxqSsPn","https://twitter.com/Radhiga_v/status/1394209667480309771/photo/1","photo","http://pbs.twimg.com/media/E1k6TZrUUAQ_gu9.jpg","https://t.co/NGPwxqSsPn","https://twitter.com/Radhiga_v/status/1394209667480309771/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Radhiga_v/status/1394209667480309771","Radigua .V","Hindusthan","BJP...Nation first <U+0001F1F3><U+0001F1EA>. ..<U+0939><U+093F><U+0902><U+0926><U+0940> <U+092A><U+094D><U+0930><U+091A><U+093E><U+0930><U+0915>, <U+0926><U+0915><U+094D><U+0937><U+093F><U+0923> <U+092D><U+093E><U+0930><U+0924> <U+0939><U+093F><U+0902><U+0926><U+0940> <U+092A><U+094D><U+0930><U+091A><U+093E><U+0930> <U+0938><U+092D><U+093E>, <U+092E><U+0926><U+094D><U+0930><U+093E><U+0938>... ABBA ....",,FALSE,1250,1062,0,14632,19682,2017-03-22 17:17:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/844598901344800769/1619603433",,"http://pbs.twimg.com/profile_images/1326575952004931584/YtqRDup8_normal.jpg"
"x3278725700","x1394208624461897729",2021-05-17 08:30:13,"Star_Of_Mysore","MLA Tanveer Sait has opposed global tenders floated by the Government for supply of COVID vaccines.
https://t.co/YwNsGbMWpc","Buffer",123,,,,FALSE,FALSE,3,0,,,,,"buff.ly/3wbIMmN","https://t.co/YwNsGbMWpc","https://buff.ly/3wbIMmN",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Star_Of_Mysore/status/1394208624461897729","Star Of Mysore","Mysore, India","Official Twitter handle of #StarOfMysore. An Evening Daily of the City of #Mysuru. Follow us for all the latest news & updates of #NammaMysuru.","http://t.co/tLo637Wamb",FALSE,10605,29,35,20457,166,2015-07-13 16:47:42,FALSE,"http://t.co/tLo637Wamb","http://www.starofmysore.com",,"https://pbs.twimg.com/profile_banners/3278725700/1591694195","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/633610701383143424/iVwqtutQ_normal.jpg"
"x2209167036","x1394205302900215811",2021-05-17 08:17:01,"nazim_chaudhary","Delhi High Court questioning Gautam non Gambhir on how he procured large quantities of medical drugs during a shortage @GautamGambhir https://t.co/gVgKzUMgiE","Twitter for iPhone",133,,,,TRUE,FALSE,0,0,,,,,"twitter.com/rishikeshlaw/s<U+2026>","https://t.co/gVgKzUMgiE","https://twitter.com/rishikeshlaw/status/1394202157360979969",,,,,,,,,"x99448420","GautamGambhir","en","x1394202157360979969","Delhi High Court questioning Gautam Gambhir on how he procured large quantities of medical drugs during a shortage @GautamGambhir https://t.co/oWxfaZt2vp",2021-05-17 08:04:31,"Twitter for Android",79,33,"x96136452","rishikeshlaw","RishiKesh Kumar",10737,652,28584,"New Delhi, Delhi","Lawyer",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nazim_chaudhary/status/1394205302900215811","Nazim ali chaudhary","New Delhi, India","I am not a handsome guy, but I can give my hand to someone who needs help !",,FALSE,122,398,1,3097,4767,2013-11-22 15:50:52,FALSE,,,,"https://pbs.twimg.com/profile_banners/2209167036/1534663110","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1132266777612836864/MaXAY6r-_normal.jpg"
"x96136452","x1394202157360979969",2021-05-17 08:04:31,"rishikeshlaw","Delhi High Court questioning Gautam Gambhir on how he procured large quantities of medical drugs during a shortage @GautamGambhir https://t.co/oWxfaZt2vp","Twitter for Android",129,,,,FALSE,FALSE,79,33,,,,,,,,"http://pbs.twimg.com/media/E1kzePqVoAAfgw8.jpg","https://t.co/oWxfaZt2vp","https://twitter.com/rishikeshlaw/status/1394202157360979969/photo/1","photo","http://pbs.twimg.com/media/E1kzePqVoAAfgw8.jpg","https://t.co/oWxfaZt2vp","https://twitter.com/rishikeshlaw/status/1394202157360979969/photo/1",,"x99448420","GautamGambhir","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rishikeshlaw/status/1394202157360979969","RishiKesh Kumar","New Delhi, Delhi","Lawyer",,FALSE,10737,652,23,28584,20835,2009-12-11 14:30:07,TRUE,,,,"https://pbs.twimg.com/profile_banners/96136452/1595524667","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1394206487455490050/-Ax0njnF_normal.jpg"
"x3075095455","x1394201721996419072",2021-05-17 08:02:48,"Drvpathania","@anilvijminister @PMOIndia problem is that amphotericin use in some patients is too much and for too long causing shortage of the drug. does not require to be given for more than 7 days if surgery is adequate. Alternative drugs posaconazole and isavuconazole are too expensive","Twitter for Android",276,,"x317832990","anilvijminister",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x317832990 x471741741","anilvijminister PMOIndia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/64231a922dea526e.json","Gurgaon","Gurgaon, India","city","India","IN","NA NA","NA NA","76.707671 77.241711 77.241711 76.707671 28.199529 28.199529 28.537521 28.537521","https://twitter.com/Drvpathania/status/1394201721996419072","Vishal Pathania","","",,FALSE,8,4,0,196,2,2015-03-12 11:25:18,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x3075095455","x1393478394361171972",2021-05-15 08:08:33,"Drvpathania","@anilvijminister amphotericin in acute shortage in Gurgaon. People surviving covid are now on death bed because of black fungus. Please direct authorities to provide and include it in essential drug , put a cap on cost as well. Per day cost is very high beyond common mans reach","Twitter for Android",278,,"x317832990","anilvijminister",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x317832990","anilvijminister","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/64231a922dea526e.json","Gurgaon","Gurgaon, India","city","India","IN","NA NA","NA NA","76.707671 77.241711 77.241711 76.707671 28.199529 28.199529 28.537521 28.537521","https://twitter.com/Drvpathania/status/1393478394361171972","Vishal Pathania","","",,FALSE,8,4,0,196,2,2015-03-12 11:25:18,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x466376163","x1394201020008443906",2021-05-17 08:00:00,"PeopleDailyKe","Persons living with HIV suffer the impact of drugs shortage https://t.co/eUZOOiOqYB https://t.co/uAQZmE7TzC","TweetDeck",83,,,,FALSE,FALSE,5,1,,,,,"bit.ly/2SYMBh3","https://t.co/eUZOOiOqYB","https://bit.ly/2SYMBh3","http://pbs.twimg.com/media/E1iqp-_XEAYwfz8.jpg","https://t.co/uAQZmE7TzC","https://twitter.com/PeopleDailyKe/status/1394201020008443906/photo/1","photo","http://pbs.twimg.com/media/E1iqp-_XEAYwfz8.jpg","https://t.co/uAQZmE7TzC","https://twitter.com/PeopleDailyKe/status/1394201020008443906/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PeopleDailyKe/status/1394201020008443906","PEOPLE DAILY","2nd Flr, DSM Place, Kijabe St.","Keeping you in the know 24/7. For breaking news, special reports etc. Latest on sports follow @PeopleSports11 #TalkToPD #PDWikendi https://t.co/kTYAhVSEsN","https://t.co/SwR9s3Suau",FALSE,191883,787,195,119622,11484,2012-01-17 10:20:31,TRUE,"https://t.co/SwR9s3Suau","https://www.pd.co.ke/",,"https://pbs.twimg.com/profile_banners/466376163/1569584783","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/483822254803783680/SUkYkhNs_normal.jpeg"
